BldgID,geometry,lat,lon,type,vintage,area,EUI_base,eEUI_base,EUI_con,tEUI_con,EUI_DE,tEUI_DE,EUI_DEP,tEUI_DEP,CO2e_base,tCO2e_base,CO2e_con,tCO2e_con,CO2e_DE,tCO2e_DE,cost_base,tcost_base,cost_DE,tcost_DEP,health_base,thealth_con,health_DE,thealth_DE,cost_DEP,tcost_DEP,health_base,thealth_base,health_con,thealth_con,health_DE,thealth_DE,health_DEP,thealth_DEP
625-3,"POLYGON ((-71.08944657026717 42.3639139758342, -71.08945481157211 42.36388037319008, -71.08945806866285 42.36388056397342, -71.08947875424954 42.3638021038776, -71.08950644138845 42.3636981122874, -71.08967785926954 42.36304677397792, -71.08966635530433 42.36304590287056, -71.08964420159027 42.36304422491958, -71.08944961589557 42.36302948420489, -71.08941823176536 42.3630101375152, -71.08940909897218 42.36300529467228, -71.0893965106584 42.3630007275847, -71.08938292470503 42.36299761990246, -71.0893687501364 42.36299617114891, -71.08935370758559 42.36299603101463, -71.08933902538162 42.36299779177315, -71.08932396029712 42.36300130942566, -71.08928298145561 42.36301686142404, -71.08922862252152 42.36301274383953, -71.08921205823073 42.36312953669213, -71.08911233102609 42.36385350820732, -71.0891166052357 42.36385391600216, -71.08911427318965 42.36386531432125, -71.08915563067471 42.36387099252955, -71.08915476998807 42.36387715642854, -71.08924076133421 42.36388966426669, -71.08924142910477 42.36388404345214, -71.08944657026717 42.3639139758342))",42.36341382,-71.08937708,Laboratory,post1980,23580.54656,343,8088127.47,183,4315240.02,179,4220917.834,107,2523118.482,1793.663588,42295567.75,956.969203,22565856.85,936.0518434,22072614.08,559.5393701,13194244.17,0,0,132.26,3118763.088,371.31,8755692.743,423.87,9995086.27,0,0,91,2145829.737,92,2169410.284,95,2240151.923
620-13,"POLYGON ((-71.07993480069587 42.36467507813586, -71.07997259855247 42.3645138250715, -71.07996674603339 42.36451307086394, -71.08005709752874 42.36412761637357, -71.08005412701893 42.36412723280833, -71.08005571245361 42.3641204720286, -71.07864762630244 42.3639389431233, -71.0785962108824 42.36393231409117, -71.07855250225006 42.36411439125985, -71.07854831199013 42.36412325545196, -71.07850606928281 42.36429881987859, -71.07851286543493 42.36429969645668, -71.07846851780856 42.36448886911316, -71.07888525113549 42.36454259618645, -71.07888589337028 42.36453985625912, -71.07993480069587 42.36467507813586))",42.36439428,-71.07924264,Office,pre1980,34069.66687,190,6473236.705,104,3543245.354,92,3134409.352,71,2418946.348,1435.537338,48908278.89,785.767806,26770847.39,695.1022899,23681903.46,536.4376368,18276251.58,0,0,142.59,4857993.799,361.59,12319250.84,414.15,14109952.53,0,0,62,2112319.346,97,3304757.686,99,3372897.02
658-4,"POLYGON ((-71.09416389701775 42.36217749773563, -71.09420775104302 42.36218069904591, -71.09421025515533 42.36216238431572, -71.09421303945575 42.36214202421893, -71.09422038102315 42.36208834072842, -71.09422319208559 42.36206778176179, -71.09422435366707 42.36205929164083, -71.09471501440883 42.3620961941449, -71.09473606694065 42.36189283921004, -71.09475874723996 42.36167375475992, -71.09471452683721 42.36161846258896, -71.09475780967405 42.36158418717945, -71.09470185881101 42.36151245041717, -71.09469618051796 42.36150517228278, -71.09418915465092 42.36172804864078, -71.0941880760391 42.36173249946126, -71.09418291199364 42.3617345717096, -71.09421265108374 42.36176920809555, -71.09408200536934 42.36182730182502, -71.09407437038939 42.36188621224836, -71.09403264908963 42.36188269250994, -71.09403168945565 42.36189035507705, -71.09401253593505 42.36204336077428, -71.09418051247653 42.36205599495121, -71.09417937632851 42.36206430420359, -71.09417655762769 42.36208491625927, -71.09416917526046 42.36213889849886, -71.09416639094033 42.36215925949487, -71.09416389701775 42.36217749773563))",42.361855,-71.0944092,Laboratory,new2004,22889.34824,270,6180124.025,180,4120082.683,175,4005635.942,105,2403381.565,1370.535204,31370657.56,913.6901361,20913771.71,888.3098546,20332833.61,532.9859128,12199700.17,0,0,132.26,3027345.198,371.31,8499043.895,423.87,9702108.038,0,0,15,343340.2236,28,640901.7507,50,1144467.412
680-3,"POLYGON ((-71.0817090441036 42.36182779601252, -71.08170846593539 42.36183206848134, -71.08189260818838 42.36184579043297, -71.08190029090818 42.36178908755871, -71.081866973221 42.36178575330455, -71.08187648260439 42.36171789799113, -71.08187681440744 42.36171379748119, -71.08187744665383 42.36170850428044, -71.08187855126678 42.36170043450534, -71.08183768597948 42.36163254639633, -71.08171445192914 42.36143019497525, -71.08169482888599 42.36143676863949, -71.08167829183481 42.36141009054845, -71.0816163054167 42.36130847452911, -71.08161335782411 42.36130299275027, -71.08150799892252 42.36133828338095, -71.08147807879821 42.36128915377096, -71.0813358090343 42.36133617302952, -71.08119392684921 42.36138310979682, -71.08105095632182 42.36143194653614, -71.08107080799898 42.36146454718892, -71.08071498037697 42.36158373261584, -71.08070671580842 42.3616447303753, -71.08069532541379 42.36172879024321, -71.0807134005762 42.36173013725028, -71.08073936245933 42.36173207298439, -71.08075306123804 42.36175633439114, -71.08106999261105 42.36177995415284, -71.08106915534781 42.36178613248688, -71.08115239317918 42.36179233614274, -71.08115306707168 42.36178736270004, -71.08123367559553 42.36179337036188, -71.08123298768278 42.36179844548663, -71.08131646579409 42.36180466610369, -71.08131728770971 42.36179860204879, -71.0817090441036 42.36182779601252))",42.36152414,-71.08133228,Office,post1980,34321.71271,143,4908004.918,103,3535136.409,90,3088954.144,69,2368198.177,1088.423711,37356565.92,783.9695257,26907176.83,685.0219157,23511125.39,525.1834687,18025196.13,0,0,142.59,4893933.015,361.59,12410388.1,414.15,14214337.32,0,0,24,823721.105,94,3226240.995,99,3397849.558
696-4,"POLYGON ((-71.08506733440032 42.36045320087896, -71.08513096749793 42.36043124011372, -71.08513319481905 42.36043478988505, -71.08516527797794 42.36042859638653, -71.08516139905481 42.36042218764274, -71.08523665969355 42.36040900426286, -71.08523976845956 42.36040845999575, -71.08610123299016 42.36025755103673, -71.08620172540166 42.36023994828064, -71.08654239344543 42.36018026713234, -71.08649095547334 42.3600960933431, -71.08641863771332 42.36010876235648, -71.08641272967328 42.36009278528891, -71.08635727664637 42.3601025007425, -71.08635321267552 42.36010321265917, -71.08635834887399 42.36011934180355, -71.0862960597389 42.36013025433295, -71.08629067974364 42.3601133545617, -71.0862129720735 42.36012696466572, -71.08617921337522 42.36013287873928, -71.08618505966744 42.36015123506053, -71.08606947866043 42.36017047874177, -71.08603600013755 42.36017605257224, -71.08591809672171 42.3601956829691, -71.08591293319917 42.36017947898259, -71.08580182996138 42.36019894108219, -71.08580550764387 42.36021050773574, -71.08580719797742 42.36021579761937, -71.08568837257874 42.36023661284214, -71.08568681916842 42.36023173308149, -71.08568285944691 42.36021930563211, -71.08557135866238 42.36023883720004, -71.08557546816904 42.36025174504706, -71.08557669092927 42.36025558288365, -71.08556076553688 42.36025837221116, -71.08545715563936 42.36027652225072, -71.0854557711427 42.36027217336596, -71.08545201715349 42.3602604047614, -71.08534168047841 42.36027973413679, -71.08534686516396 42.36029602195227, -71.08533887330681 42.36029741919609, -71.08531879030515 42.36030093893937, -71.08526918378362 42.3603096297137, -71.0852334988771 42.36025067344172, -71.08525341410841 42.36024404260981, -71.0851999426975 42.36015569976946, -71.08517974768148 42.36016242321306, -71.08514503327217 42.36010506932487, -71.08516529153719 42.36009832450848, -71.08514071155165 42.36005771383621, -71.0851196892972 42.36006471247465, -71.08511617427445 42.36005890463397, -71.08505697008744 42.36007861444283, -71.08504400879258 42.36008292867917, -71.08497080551716 42.36010729914654, -71.08497400229986 42.36011258007448, -71.08495313937573 42.36011952614044, -71.0849780591199 42.36016069805842, -71.08499877971171 42.36015380008998, -71.08503670520953 42.36021646020782, -71.08501601866692 42.36022334660214, -71.08503703437836 42.36025806735276, -71.08505783893671 42.36025114176776, -71.08509498036324 42.36031250622069, -71.08507389110767 42.36031952711625, -71.08509981256736 42.3603623528491, -71.08502610672008 42.36038778928096, -71.08506733440032 42.36045320087896))",42.36025366,-71.08584975,Housing,pre1980,26012.84,231,6008966.04,126,3277617.84,97,2523245.48,87,2263117.08,1332.578354,34664147.51,726.8609203,18907716.82,559.5675339,14555940.73,501.8801592,13055328.28,0,0,146.39,3808019.648,362.57,9431475.399,415.14,10798970.4,0,0,49,1274629.16,76,1976975.84,97,2523245.48
625-7,"POLYGON ((-71.08835445249537 42.36318854624282, -71.08896541024592 42.36343182035322, -71.08899077953151 42.36324914800678, -71.08907133197519 42.36325540114424, -71.08908482217268 42.36315982072621, -71.08908796794458 42.36313752372285, -71.08909549890599 42.36308415183171, -71.08909800952307 42.36306637740739, -71.08910216187317 42.36303694651399, -71.08911222381926 42.36296564992037, -71.08912338059973 42.36296651624185, -71.0891458904309 42.36280700975114, -71.08914695041558 42.36279950333259, -71.08864661732838 42.36276066809474, -71.08864511948268 42.36277128073827, -71.08837429041564 42.36275025876173, -71.0883276772723 42.36308053015286, -71.08833423907846 42.36308104159556, -71.08836828944317 42.36308368427215, -71.08835445249537 42.36318854624282))",42.36311084,-71.08872822,Laboratory,new2004,21463.19428,270,5795062.456,180,3863374.97,175,3756058.999,105,2253635.399,1285.142025,27583252.96,856.7613505,18388835.32,832.9624241,17878034.34,499.7774543,10726820.6,0,0,132.26,2838722.075,371.31,7969498.668,423.87,9097604.159,0,0,15,321947.9142,28,600969.4398,50,1073159.714
614-7,"POLYGON ((-71.08447573285665 42.36474090857257, -71.08448110433486 42.36471972709226, -71.08457728236702 42.36473152977572, -71.0845931122041 42.36466416526945, -71.08449697485618 42.36465135892437, -71.0844979620074 42.36464671250211, -71.08439063381847 42.36463246749286, -71.08439701893212 42.36460501466997, -71.08440439552413 42.36460607035355, -71.08442160054271 42.36453137979068, -71.0844146148518 42.36453051097993, -71.08442037240712 42.36450378242021, -71.08442846193621 42.36450497212041, -71.08444527600069 42.36443009558079, -71.08443789942854 42.36442903989978, -71.08444426356331 42.36440033919788, -71.08446877533376 42.36440476804541, -71.08447779782792 42.36436428046898, -71.08441547113823 42.36433790821358, -71.08440712263241 42.36434934681991, -71.08437385291946 42.36433553051633, -71.08437787134538 42.36433089414821, -71.0842494509732 42.3642772535951, -71.08423973669282 42.36428906357322, -71.08420402985138 42.36427387897506, -71.08421017176232 42.36426607137145, -71.08417223320185 42.36424965880497, -71.08416592724397 42.3642576746804, -71.08415991900875 42.3642551195468, -71.08415622995169 42.36425969677895, -71.08408310742622 42.36422853358761, -71.08408731215951 42.36422399783519, -71.0840815412158 42.36422154258726, -71.08408742237894 42.36421406625348, -71.0840504135863 42.36419805493598, -71.08404437449329 42.3642057323613, -71.08396382347354 42.3641714641424, -71.0839695619436 42.36416408903103, -71.08393124341325 42.36414769391589, -71.08392545105814 42.36415513995323, -71.08391922856968 42.36415249310279, -71.083915023835 42.36415702794886, -71.08387148514123 42.36413860808676, -71.08384236007352 42.3641262884977, -71.08384585430227 42.36412161874113, -71.08383995161252 42.36411907837713, -71.08384561013666 42.36411186233354, -71.08380900787404 42.36409607748053, -71.08380333097192 42.36410331866394, -71.08376609297268 42.36408729202002, -71.08377490567582 42.36407616573849, -71.08364646525014 42.36402130094095, -71.08364315172237 42.36402544377682, -71.08361133969017 42.36401209527539, -71.08362125752953 42.36399998719057, -71.08354519793589 42.36396805407755, -71.08350841363747 42.36403285597992, -71.08350647348749 42.36403528333404, -71.08349277529381 42.36406121515112, -71.08350965213347 42.36406563996316, -71.08349536034808 42.36409193244712, -71.0834879701368 42.36408963785872, -71.08346815312892 42.36412464852902, -71.08345744682538 42.36412135251257, -71.08344098080492 42.36415077101904, -71.08345152961795 42.36415401785102, -71.08344898216494 42.36415851906953, -71.08345514498244 42.36416063816046, -71.08342212524472 42.36421785433317, -71.0834166040875 42.36421563223087, -71.08339612163425 42.36425102670151, -71.0833857326475 42.36424784166311, -71.08336922400527 42.36427745446658, -71.08337907992018 42.36428047552361, -71.08337665467293 42.36428466838422, -71.08338352801618 42.36428692149472, -71.08335135877491 42.36434474842121, -71.08334455549075 42.36434273233849, -71.08332379000524 42.36437777195698, -71.08331340008982 42.3643745409941, -71.0832895304578 42.3644167581623, -71.08332780329907 42.36442866268683, -71.0833325556042 42.36442025770607, -71.08339871459253 42.36444108695064, -71.0833619679851 42.36450415678271, -71.08348983053847 42.36454512294749, -71.0835342573676 42.36446887095548, -71.08353110641748 42.36446786112649, -71.08353766622267 42.36445633868198, -71.08355013370712 42.36443443119549, -71.08356119485343 42.36441500071044, -71.08363342501873 42.36428811179519, -71.08366912649957 42.36422551704504, -71.08371511816125 42.36424512073773, -71.08373466078218 42.36425345071208, -71.08371988804642 42.36427240413247, -71.08388284172548 42.36434127615758, -71.08390302285386 42.36434980647645, -71.08412891634167 42.36444527797293, -71.08414375905073 42.3644265633304, -71.0841914937984 42.36444642791446, -71.08417937863135 42.36446112723529, -71.08417550545008 42.3644658262414, -71.08419217669193 42.36447274130655, -71.08417873979099 42.36453153016501, -71.0841761823817 42.36454272230508, -71.084074816666 42.36452972474851, -71.08407227951385 42.36454060275901, -71.08406955274856 42.36454025348974, -71.0840394504077 42.36453639312767, -71.08404043934129 42.36453055743483, -71.08398765809871 42.36452378363241, -71.0839580224996 42.36465088716204, -71.08401039389662 42.36465760277697, -71.08401170808986 42.36465196632426, -71.08404462943882 42.36465618800051, -71.08404184864371 42.36466811576526, -71.08414451609815 42.36468128010812, -71.08414042124009 42.36469919814304, -71.08447573285665 42.36474090857257))",42.36435704,-71.08419042,Housing,new2004,26057.80505,136,3543861.487,107,2788185.14,95,2475491.48,86,2240971.234,785.9044426,20478944.75,618.3218777,16112110.95,548.977368,14305145.23,496.9689858,12949920.95,0,0,146.39,3814602.081,362.57,9447778.377,415.14,10817637.19,0,0,0,0,0,0,89,2319144.649
620-2,"POLYGON ((-71.08095254493288 42.36409624009716, -71.08095033769297 42.36410085323605, -71.08094896999609 42.36410371477146, -71.08165558949847 42.36419347912593, -71.08177348592103 42.36368948526693, -71.08176267794883 42.36368708540949, -71.08125956505526 42.36357647475454, -71.08118754045634 42.36388569209247, -71.08106077102849 42.36386999663137, -71.08095254493288 42.36409624009716))",42.36387784,-71.0814594,Office,post1980,32453.34048,143,4640827.689,103,3342694.069,90,2920800.643,69,2239280.493,1029.173152,33400106.71,741.2925502,24057419.53,647.7313545,21021046.19,496.5940386,16116135.42,0,0,142.59,4627521.819,361.59,11734803.38,414.15,13440550.96,0,0,24,778880.1715,94,3050614.005,99,3212880.708
620-5,"POLYGON ((-71.08137962671977 42.36257793981682, -71.0813847786128 42.36257832858691, -71.08148762967855 42.36258608255402, -71.08149094698786 42.36258633230121, -71.08148772880483 42.36260981542611, -71.08160797579556 42.36261887948408, -71.08160893881131 42.36261185263261, -71.08160480127688 42.36261154048596, -71.08160630636527 42.36260056153834, -71.08161670313729 42.36252469331444, -71.08161834595893 42.36251271194586, -71.08180587559187 42.36252684787795, -71.08184312376422 42.36252936907269, -71.08184362628501 42.362525704924, -71.08193789164275 42.36253281057545, -71.08194449344755 42.36248463851506, -71.08195409761389 42.36241456793967, -71.08195973898577 42.36237340203456, -71.08197588624172 42.3623746193956, -71.08199944639182 42.36220270755462, -71.08165430771687 42.36217669113159, -71.08165328475295 42.36218415710696, -71.08160219841473 42.36221567404538, -71.0815543610333 42.36221206811052, -71.08156015442279 42.36216979632041, -71.08132627856575 42.36215216651441, -71.08132553240297 42.36215760604422, -71.08130860483064 42.36228951416009, -71.08120867949962 42.36228035272901, -71.08117688636423 42.36247301129717, -71.08117413861709 42.36248098055065, -71.08127485036439 42.36248857296913, -71.08128298224204 42.3624891859613, -71.08134041985706 42.36249351477478, -71.0813906780741 42.36249730336434, -71.08137962671977 42.36257793981682))",42.36239459,-71.08157333,Office,post1980,31757.03249,143,4541255.646,103,3270974.346,90,2858132.924,69,2191235.242,1007.091558,31982239.33,725.3876259,23036158.4,633.8338479,20128682.1,485.9392834,15431989.61,0,0,142.59,4528235.263,361.59,11483025.38,414.15,13152175.01,0,0,24,762168.7798,94,2985161.054,99,3143946.217
620-79,"POLYGON ((-71.08130860483064 42.36228951416009, -71.08132553240297 42.36215760604422, -71.08088463962692 42.36212436679727, -71.08079577193458 42.36211766887779, -71.0805746377939 42.36210099777574, -71.08057527437066 42.36209635010509, -71.08023120338869 42.36207040982481, -71.08023020961252 42.3620776598255, -71.08017767418443 42.36211067342752, -71.08013007720615 42.36210708488264, -71.08013598889502 42.36206395831719, -71.07983157141406 42.36204101010559, -71.07982075671687 42.36204058977434, -71.07980983185207 42.36204140333566, -71.07979901488805 42.36204242075549, -71.07978831693522 42.36204397968273, -71.07977778659794 42.36204607309278, -71.07976747128454 42.36204869125564, -71.07975741963529 42.36205182174512, -71.07974767786853 42.36205545122579, -71.07973828979885 42.36205956275239, -71.07972929805085 42.36206413577404, -71.07972074645112 42.36206915154495, -71.07971267401237 42.36207458499971, -71.07970511609386 42.36208041286007, -71.07969810809057 42.36208660644628, -71.0796916829579 42.3620931388702, -71.07968587003334 42.36209997962933, -71.07968069623857 42.3621070964117, -71.0796761848536 42.36211445689205, -71.07967235673652 42.36212202783609, -71.07966923033571 42.36212977329966, -71.07966756194828 42.36213495196628, -71.07966408781252 42.36216031751393, -71.0796681416071 42.36216062042163, -71.07966507842291 42.36218296700175, -71.07966348489786 42.36219460011304, -71.07949345083033 42.36218194260436, -71.07946987245158 42.36235246834629, -71.07952144945288 42.36235652455961, -71.07964797581877 42.36236626813673, -71.07964897462361 42.36235900285475, -71.07974524878257 42.36236626259358, -71.07974430084234 42.3623731823513, -71.08117413861709 42.36248098055065, -71.08117688636423 42.36247301129717, -71.08120867949962 42.36228035272901, -71.08130860483064 42.36228951416009))",42.36223748,-71.08040053,Office,post1980,30918.86162,143,4421397.212,103,3184642.747,90,2782697.546,69,2133401.452,980.5111526,30316288.64,706.2422988,21836207.91,617.1049213,19080181.67,473.113773,14628139.28,0,0,142.59,4408720.478,361.59,11179951.17,414.15,12805046.54,0,0,24,742052.6789,94,2906372.992,99,3060967.3
620-88,"POLYGON ((-71.08092558426232 42.36479188383716, -71.08097754072909 42.36479853089982, -71.08098358496824 42.3647725480913, -71.08103541163771 42.36477917844987, -71.08114672841369 42.36430063587117, -71.08109797698371 42.36429439938363, -71.08110419238631 42.36426766995013, -71.08104833302934 42.36426052347059, -71.08104186649602 42.36428832422994, -71.08101771882964 42.36428523470611, -71.08102489137447 42.36425439984703, -71.08066394798355 42.36420822399031, -71.08066637847311 42.36419777330025, -71.08032673643324 42.36415432179052, -71.08032412096107 42.36416556495288, -71.08024467822247 42.36415540158921, -71.08011978737713 42.36469226397996, -71.08089818268493 42.3647912069099, -71.08090476054949 42.36476292761366, -71.08093152356052 42.36476635169331, -71.08092558426232 42.36479188383716))",42.36449645,-71.08063326,Office,new2004,30484.81881,124,3780117.532,100,3048481.881,90,2743633.693,69,2103452.498,838.2977646,25555355.46,676.0465843,20609157.63,608.4419259,18548241.87,466.4721432,14220318.77,0,0,142.59,4346830.314,361.59,11023005.63,414.15,12625287.71,0,0,0,0,0,0,64,1951028.404
581-1,"POLYGON ((-71.08453762686808 42.36658229036203, -71.08460601636037 42.36659127376028, -71.08460096173306 42.36661243927679, -71.08459672233393 42.36661188289321, -71.08458925214818 42.36664315801932, -71.08468985508956 42.36665637201981, -71.08468910734052 42.36665950052066, -71.08474266692291 42.36666653518379, -71.0847434184474 42.36666338598955, -71.08500540601133 42.36669654382767, -71.0850314859866 42.36658735739395, -71.08518918559227 42.36660807016526, -71.08516337228343 42.36671976759719, -71.08550035532984 42.36676344363494, -71.08550117669007 42.36676000659563, -71.08552885842543 42.36676364267786, -71.08552820679687 42.36676637450347, -71.08558277093138 42.36677353933491, -71.08561671537115 42.36663141437376, -71.08561260696835 42.36663087470475, -71.08561431086396 42.36662374066152, -71.08561814633892 42.36662424513628, -71.08562728611574 42.36658450785357, -71.08562283201319 42.36658392282546, -71.08564307398912 42.36649917153841, -71.08567086114844 42.3665028214712, -71.08567001232011 42.36650637635067, -71.08570991895176 42.36651135824194, -71.08577273897137 42.36651934947525, -71.0857794834662 42.36649980150893, -71.08581216264854 42.36640508558123, -71.08582053664266 42.36638104294143, -71.08585611300221 42.36627770187133, -71.08569029438927 42.36624645440752, -71.08568848939512 42.36625401302408, -71.08565101059642 42.36624909028663, -71.0856527044705 42.3662420012206, -71.08528565546358 42.36619530298184, -71.08528289927801 42.36620683563427, -71.08526438573875 42.36628435838444, -71.08526797253869 42.36628482866372, -71.08526094961381 42.36631423284852, -71.08523688322103 42.36631100496391, -71.08518773071192 42.36630454100059, -71.08515099134658 42.36629979092136, -71.08514901528019 42.36630806374107, -71.08510133407768 42.36630180131016, -71.08510971990788 42.36626525826711, -71.08511990786489 42.36622086221077, -71.08512730384994 42.36618863607675, -71.08513037197223 42.36617526706561, -71.08471278792263 42.3661214731984, -71.08470222567672 42.36616144655555, -71.08468888843451 42.36621302540534, -71.08469323212297 42.36621359566655, -71.08468944091456 42.36622946665616, -71.08462224172951 42.36622064065293, -71.08453762686808 42.36658229036203))",42.36645213,-71.08518201,Office,new2004,30409.47448,124,3770774.836,100,3040947.448,90,2736852.703,69,2098253.739,836.2258814,25429189.6,674.3757107,20507410.96,606.9381396,18456669.87,465.3192405,14150113.57,0,0,142.59,4336086.966,361.59,10995761.88,414.15,12594083.86,0,0,0,0,0,0,64,1946206.367
620-34,"POLYGON ((-71.07948732367392 42.36391115522319, -71.0795553639078 42.36391990899193, -71.0795538745261 42.36392627488969, -71.07969061129283 42.36394386303134, -71.07969227559781 42.36393674783075, -71.07976048693558 42.36394552010898, -71.07977297419052 42.36389212910596, -71.07984629441441 42.36390156010451, -71.07985139935317 42.36388545548485, -71.07992542029024 42.36356324518304, -71.07985230907232 42.3635538411047, -71.07986491613156 42.36349993556007, -71.0798267352214 42.36349502455467, -71.07979616672812 42.3634910920532, -71.07979769983116 42.36348453545035, -71.07969575717465 42.3634714220789, -71.07966210783319 42.36346709385997, -71.07966051850364 42.36347388883209, -71.07959203478386 42.36346508038488, -71.07959156623537 42.36346708271478, -71.07952191326447 42.36345812320481, -71.07950975076137 42.3635101235273, -71.07950598580123 42.36350963891177, -71.07949248006302 42.36356738356434, -71.07945094778718 42.36356204154715, -71.07945527925054 42.36353173116157, -71.07948102152361 42.3635337546017, -71.07950489391401 42.36336672579703, -71.07950581957569 42.363360241701, -71.07949543262349 42.36335935835488, -71.07926129385294 42.3633418017324, -71.07906970532615 42.36332674201596, -71.079068755471 42.36333338897242, -71.07905949127374 42.36339820646399, -71.07899915048593 42.36339130726755, -71.07900867313984 42.36334512220155, -71.07889386579987 42.36333045754596, -71.07889818136427 42.36331187338138, -71.07879180077761 42.3633031516719, -71.07879278189144 42.36329892480815, -71.07876559747089 42.36329545276888, -71.07875829610656 42.36332688841839, -71.07872228901813 42.36348192669977, -71.07872589267168 42.36348238734264, -71.07871469057913 42.36353061979153, -71.0787029398429 42.36358120808531, -71.07864980859219 42.36380997846999, -71.07864868624843 42.36381481070892, -71.07866248112883 42.3638165726931, -71.07916799917508 42.36388114294724, -71.07916918769457 42.36387602915522, -71.07917331076233 42.36385827164365, -71.07916812660277 42.36385760986943, -71.07919642915006 42.36373574592152, -71.07922737028743 42.36373969795088, -71.07921365522408 42.36379875262328, -71.07923059287367 42.36380091586202, -71.07931407180428 42.36381158084799, -71.07932631899256 42.36381314262925, -71.07933972277141 42.36375542643495, -71.07935201238391 42.36375699647132, -71.07936343474015 42.36375845529998, -71.07934619027485 42.36383218618852, -71.07935444436228 42.36383324810703, -71.07942761890686 42.36384265993423, -71.07942655681306 42.36384720340821, -71.07950007100411 42.36385665964499, -71.07948732367392 42.36391115522319))",42.36365848,-71.07929427,Office,post1980,29044.4507,143,4153356.45,103,2991578.422,90,2614000.563,69,2004067.098,921.0690932,26751945.87,663.4273887,19268884.08,579.6938348,16836889.01,444.4319401,12908281.57,0,0,142.59,4141448.225,361.59,10502182.93,414.15,12028759.26,0,0,24,697066.8168,94,2730178.366,99,2875400.619
554-1,"POLYGON ((-71.08772853337243 42.36775779581401, -71.08773410347358 42.36773376640181, -71.0877723860802 42.36773864632146, -71.08777924531068 42.36770905595056, -71.08781207525084 42.36771324110012, -71.08784218277076 42.36758335829146, -71.08783132965083 42.36758197437202, -71.08788395944487 42.36735493310653, -71.08789489987198 42.36735632723714, -71.08791137126769 42.36728526984326, -71.08789180492771 42.36728277526765, -71.08790286372519 42.36723506634286, -71.08788643674129 42.36723297283818, -71.08785018506225 42.36722835141228, -71.08785286075768 42.3672168094113, -71.08776116594395 42.36720512008732, -71.08774367514128 42.36720289040721, -71.08767788235602 42.36719450517566, -71.08765083420688 42.36719103033405, -71.08764564223705 42.36719039412379, -71.08726962498248 42.36714246191388, -71.08719811529228 42.36713334646688, -71.0871953944563 42.36713299909427, -71.0871882402226 42.36716385778163, -71.08707001475355 42.36767385139699, -71.08772853337243 42.36775779581401))",42.36746915,-71.08748748,Laboratory,post1980,18134.47979,343,6220126.568,183,3318609.802,179,3246071.882,107,1940389.338,1379.406368,25014816.9,735.9515028,13346097.65,719.8651312,13054379.67,430.3104414,7803456.003,0,0,132.26,2398466.297,371.31,6733513.691,423.87,7686661.949,0,0,91,1650237.661,92,1668372.141,95,1722775.58
643-6,"POLYGON ((-71.08515294240432 42.36282735774835, -71.0851494775455 42.36285015766114, -71.08514910893851 42.36285212706311, -71.08544670063483 42.36297870749051, -71.085564874911 42.36302750046795, -71.08562734607115 42.36305411751012, -71.08563183834886 42.36300380396995, -71.08559167005617 42.36300129959094, -71.0855939489693 42.36298105581343, -71.08560172790047 42.36291196059388, -71.08561563890326 42.36281538365312, -71.08566370642254 42.36281787416769, -71.08566412683483 42.3628146652535, -71.08567625091686 42.3628155552007, -71.08568037694661 42.36278445249304, -71.08566802243556 42.36278352930574, -71.08566893328057 42.3627766147703, -71.08569735740099 42.36277840340303, -71.08569862720285 42.36277265783453, -71.08571323019822 42.36277373136328, -71.08571653863633 42.36274901865767, -71.08570355791355 42.36274806711018, -71.08570333163254 42.36274350723419, -71.08567349234363 42.36274130297327, -71.08567463122422 42.36273293439294, -71.08568711082536 42.36273384812702, -71.08569131377179 42.36270230635467, -71.08567840346113 42.36270135595827, -71.08567966973186 42.3626917013245, -71.08569322670627 42.36269270896781, -71.08569750693377 42.36266067321499, -71.08568622623278 42.36265983672417, -71.085697146947 42.36257773643977, -71.08570355789409 42.36252953917916, -71.08564478526297 42.36252529596454, -71.08561132865708 42.36252288059156, -71.08550655553373 42.36251530974636, -71.08543009844259 42.36250933355328, -71.08528258114599 42.36249762824783, -71.08524930066679 42.36249501624127, -71.08520884918299 42.36249205966131, -71.08490253414152 42.36246799808539, -71.08490135143552 42.36247655556136, -71.08489145524835 42.36247581851958, -71.08489222605843 42.36246861179059, -71.08480273277229 42.36246239546722, -71.08479390440343 42.36251776825671, -71.08480514135996 42.36251860557763, -71.08480442307147 42.3625246520236, -71.0847915726529 42.36261926377446, -71.08478203220888 42.36261851540362, -71.0847742239483 42.36267493350636, -71.08487655583502 42.36268271137557, -71.08487457610381 42.3626969188859, -71.08495817320949 42.36273611665201, -71.08509225641519 42.36279941085733, -71.08509536234871 42.36280098226178, -71.08515294240432 42.36282735774835))",42.36276084,-71.08536275,Office,post1980,26105.743,143,3733121.249,103,2688891.529,90,2349516.87,69,1801296.267,827.8756338,21612308.53,596.3020299,15566907.54,521.0406087,13602152.22,399.4644667,10428316.71,0,0,142.59,3722417.894,361.59,9439575.611,414.15,10811693.46,0,0,24,626537.832,94,2453939.842,99,2584468.557
